54:   0   76  100  109  110  103   57   20   75  125  134  140  140  137  131  103  
55:  40   75  101  109  110  103   78   14   70  125  136  140  140  137  131  105  
56:  57   74   99  109  110  103   92   50   62  121  136  140  140  137  131  110  
57:  30   77  101  109  110  103   75    5   84  127  136  140  140  137  131  109  
58:  52   76  100  109  110  104   88   45   56  123  134  139  140  137  131  112  
59:   0   81  102  109  110  103   85    0   86  125  137  140  140  137  131   70  
60:  37   56  100  109  110  104   88   38   71  124  134  140  140  138  131   73  
61:  46   60  100  109  110  105   84   35   51  122  136  139  140  137  131   75  
62:  46   64  102  110  110  103   77   32   83  125  136  140  140  137  131   80  
63:  95   65  101  109  110  103   87   30   75  121  134  139  140  138  131   84  
64:  56   65  101  109  110  105   84   27   74  123  137  140  140  137  131   87  
65:  60   68   99  109  110  105   91   23   32  121  136  139  140  137  131   91  
66:  83   60   97  108  110  106   95   65   21  113  133  139  140  139  131   93  
67:  84   62   99  108  110  104   91   60   25  121  134  140  140  139  131   97  
68:  68   62   77  106  109  106   94   57   14  119  134  140  140  140  131  101  
69:  93   45   80  105  109  105   94   55   10  119  133  140  141  140  131  103  
70:  78   68   81  103  108  106   96   70    0  112  133  140  142  134  131  106  
71:  11   70   83  103  108  105   94   56    4  119  134  142  142  134  131  111  
72:  86   41   84   27  106  104   92   56    1  123  138  142  137  136  131  114  
73:  92   16   77   74  105  104   94   66    0  114  136  141  138  137  131  118  
74: 108   48   80   27  105  102   91   41    0  130  140  136  139  137  131  121  
75:  80   78   88  103  104  101   84  146   69  132  134  138  139   54  131  124  
76:  77   57   88   27  105  101   82   30   65  134  131  138  139  112  131  124  
77:  30   84   93  101  105   99   77   21  100  132  128  139  139  129  131  114  
78:  84   80   94  102  104   94   68    0  119  128  134  139  139  132  131  108  
79:  92   87   96  103  105   94   69    0  122  129   51  138  138  134  131  110  
80:  32   91   93  103  105   95   66    0  113  119   50  138  138  140  131  113  
81:  52   93  100  103  104   95   56    0  119  125  136  138  140  140  131   69  
82:  47   96  100  104  104   96   60    0  115  122  134  137  142  138  131   69  
83:  16   85  102  104  103   96   68    0  112  120  132  137  142  138  131   81  
84:  51   90  103  105  104   96   60    0  108  115  133  142  140  136  131   56  
85:  12   84  103  106  104  102   78    2  104  112   51  141  140  137  131   88  
86:  57   82  103  106  106  101   75    0  101  110   42  140  140  137  131   88  
87:  17   87  104  109  105  100   76    0   97  105  139  140  140  136  131   73  
88:  88   81  100  110  108   94   87   15   93  103  137  140  140  137  131   97  
89:  99   68  100  110  108   91   93   38   87  101  134  139  140  139  131  101  
90:   0   75  103  111  108   88   82    0   85  130  136  140  140  138  131   90  
91: 110   76  100  110  111   85   90   30   80   93  133  139  141   69  131  105  
92: 106   75  102  110  111   95   86   34   80  125  133  139  142   69  131   96  
93: 111   80   99  110  111  102   84    0   75  123  136  141  142   66  131  100  
94: 114   56   97  110  111  100   82   23   73  121  134  141  142   68  131  109  
95: 110   84  101  110  111   97   78   20   70  124  140  141  142  140  131   99  
96:   0   59   97  110  110  108   75   40   65  120  137  141  142  140  131  109  
97: 124   65  102  110  111  105   73    0   62  123  140  141  142  137  131  104  
98:   0   65  102  110  111  104   68   66   59  121   47  141  142  137  131  103  
99:   0   66   97  109  111  105   66   12   56  120   50  141  140  138  131  112  
100:   0   70  102  110  111  103   64   60  100  128  140  140  140  136  131  111  
101:   0   71  101  110  111  105   83   23   95  122  138  139  140  137  131  113  
102:   0   65  101  109  111  106   82   54   45  112  138  139  140  138  131  116  
103:   4   77  103  110  110  103   77    1   90   88  137  140  140  136  131  100  
104:   0   71   10  109  111  104   91   50   85  130  134  139  140  138  131  103  
105:  14   74   82  110  110  104   87   43   83  130  136  140  140  137  131  106  
106:   0   76   84  109  110  104   87   42   80  125  136  139  140  137  131  110  
107:  23   80   88  110  110  105   84   41   75  124  136  140  140  137  131  112  
108:  20   83   91  111  110  103   81   35   85  123  136  140  140  137  131   84  
109:   0   83   93  110  111  106   91   34   69  119  134  139  140  138  131  115  
