86:  66   84  100  106  105   96   75    0  110  133  141  143  143  140   84   93  
87: 112   62   96  105  106   99   76    0   94  131  140  143  143  140   84  111  
88:   1   65   99  106  105   97   75    0  108  133  141  143  143  140   84   94  
89:   5   69  100  106  106   96   71    0  104  133  140  143  143  140   84   95  
90:   0   70   97  105  106  101   75   25   90  130  140  142  143  140   84  110  
91:  11   75  100  106  105   95   71    0  110  133  141  143  143  140   84   95  
92:   0   76   99  105  106  100   76   20   93  131  140  143  143  140   84  108  
93:   0   76  101  105  106   97   76   17   99  132  140  143  143  140   84   97  
94:  21   82   16  106  105   99   74    0   97  133  141  143  143  140   84   94  
95:   0   84   84  105  105   99   77   10   91  131  140  142  143  140   84  113  
96:   0   85   87  105  105   96   75    0  109  133  140  143  143  140   84   97  
97:   0   88   91  106  106   96   76    2   96  132  138  142  143  140   84  102  
98:   0   69   93  105  105  100   76    0   87  130  140  143  143  140   84  112  
99:   0   78   94  106  105   96   71    0  104  133  141  143  143  140   84   92  
100:   0   73   97  103  106   99   76    0   92  130  140  143  143  141   84  106  
101:   1   75   99  103  106  100   78    0   95  132  141  143  143  140   84  106  
102:   5   82  101  103  106   95   70    0  110  134  141  143  143  140   84   90  
103:   0   71   97  102  105   97   78    0   90  132  140  142  143  140   84  105  
104:  10   76   99  103  104   99   71    0   97  132  141  143  143  140   84   93  
105:   0   75   97  105  103  100   80    0   91  132  140  143  143  140   84  104  
106:   0   68   96  106  103  101   81    0   86  129  140  142  143  140   84  109  
107:  21   83  101  106   96   96   73    0  108  134  141  143  143  140   84   77  
108:   0   75  100  108  103   99   75    0   95  132  140  142  143  140   84  101  
109:   0   74   97  105  108   96   81    1   87  131  140  142  143  140   84  109  
